machine_id,timestamp,temperature_C,vibration_mm_s,rpm,current_A,status
CONVEYOR_04,2026-04-14 15:05:00+00:00,44.56,0.91,723.0,8.66,running
CONVEYOR_04,2026-04-14 15:06:00+00:00,45.51,0.89,711.0,8.5,running
CONVEYOR_04,2026-04-14 15:07:00+00:00,44.14,0.88,731.0,8.7,running
CONVEYOR_04,2026-04-14 15:08:00+00:00,43.83,0.92,724.0,8.34,running
CONVEYOR_04,2026-04-14 15:09:00+00:00,45.19,0.89,711.0,8.27,running
CONVEYOR_04,2026-04-14 15:10:00+00:00,44.08,0.88,720.0,8.34,running
CONVEYOR_04,2026-04-14 15:11:00+00:00,43.97,0.93,723.0,8.68,running
CONVEYOR_04,2026-04-14 15:12:00+00:00,45.59,0.92,722.0,8.49,running
CONVEYOR_04,2026-04-14 15:13:00+00:00,45.87,0.93,711.0,8.64,running
CONVEYOR_04,2026-04-14 15:14:00+00:00,44.18,0.88,710.0,8.67,running
CONVEYOR_04,2026-04-14 15:15:00+00:00,46.33,0.87,722.0,8.55,running
CONVEYOR_04,2026-04-14 15:16:00+00:00,44.2,0.87,724.0,8.74,running
CONVEYOR_04,2026-04-14 15:17:00+00:00,43.94,0.88,724.0,8.54,running
CONVEYOR_04,2026-04-14 15:18:00+00:00,46.34,0.89,715.0,8.4,running
CONVEYOR_04,2026-04-14 15:19:00+00:00,44.81,0.89,718.0,8.6,running
CONVEYOR_04,2026-04-14 15:20:00+00:00,43.71,0.91,718.0,8.51,running
CONVEYOR_04,2026-04-14 15:21:00+00:00,45.78,0.91,725.0,8.75,running
CONVEYOR_04,2026-04-14 15:22:00+00:00,45.86,0.93,717.0,8.45,running
CONVEYOR_04,2026-04-14 15:23:00+00:00,43.75,0.89,719.0,8.28,running
CONVEYOR_04,2026-04-14 15:24:00+00:00,45.25,0.88,717.0,8.39,running
CONVEYOR_04,2026-04-14 15:25:00+00:00,45.9,0.9,723.0,8.58,running
CONVEYOR_04,2026-04-14 15:26:00+00:00,45.89,0.87,720.0,8.31,running
CONVEYOR_04,2026-04-14 15:27:00+00:00,44.87,0.87,723.0,8.36,running
CONVEYOR_04,2026-04-14 15:28:00+00:00,43.77,0.89,719.0,8.73,running
CONVEYOR_04,2026-04-14 15:29:00+00:00,44.58,0.93,713.0,8.65,running
CONVEYOR_04,2026-04-14 15:30:00+00:00,44.1,0.89,725.0,8.56,running
CONVEYOR_04,2026-04-14 15:31:00+00:00,46.18,0.89,719.0,8.36,running
CONVEYOR_04,2026-04-14 15:32:00+00:00,44.06,0.91,727.0,8.56,running
CONVEYOR_04,2026-04-14 15:33:00+00:00,44.0,0.88,715.0,8.6,running
CONVEYOR_04,2026-04-14 15:34:00+00:00,45.9,0.92,722.0,8.49,running
CONVEYOR_04,2026-04-14 15:35:00+00:00,45.61,0.89,721.0,8.74,running
CONVEYOR_04,2026-04-14 15:36:00+00:00,44.14,0.91,714.0,8.26,running
CONVEYOR_04,2026-04-14 15:37:00+00:00,45.78,0.87,713.0,8.59,running
CONVEYOR_04,2026-04-14 15:38:00+00:00,45.56,0.93,716.0,8.73,running
CONVEYOR_04,2026-04-14 15:39:00+00:00,44.98,0.87,710.0,8.37,running
CONVEYOR_04,2026-04-14 15:40:00+00:00,45.15,0.93,720.0,8.62,running
CONVEYOR_04,2026-04-14 15:41:00+00:00,44.51,0.92,728.0,8.39,running
CONVEYOR_04,2026-04-14 15:42:00+00:00,44.5,0.88,710.0,8.68,running
CONVEYOR_04,2026-04-14 15:43:00+00:00,45.98,0.88,720.0,8.57,running
CONVEYOR_04,2026-04-14 15:44:00+00:00,45.8,0.9,729.0,8.48,running
CONVEYOR_04,2026-04-14 15:45:00+00:00,44.0,0.93,717.0,8.26,running
CONVEYOR_04,2026-04-14 15:46:00+00:00,46.32,0.91,727.0,8.46,running
CONVEYOR_04,2026-04-14 15:47:00+00:00,44.91,0.87,715.0,8.38,running
CONVEYOR_04,2026-04-14 15:48:00+00:00,44.11,0.88,726.0,8.48,running
CONVEYOR_04,2026-04-14 15:49:00+00:00,43.94,0.91,725.0,8.29,running
CONVEYOR_04,2026-04-14 15:50:00+00:00,45.11,0.92,719.0,8.54,running
CONVEYOR_04,2026-04-14 15:51:00+00:00,45.69,0.91,714.0,8.74,running
CONVEYOR_04,2026-04-14 15:52:00+00:00,44.16,0.88,720.0,8.52,running
CONVEYOR_04,2026-04-14 15:53:00+00:00,43.67,0.91,724.0,8.35,running
CONVEYOR_04,2026-04-14 15:54:00+00:00,44.86,0.92,727.0,8.45,running
CONVEYOR_04,2026-04-14 15:55:00+00:00,45.96,0.87,727.0,8.65,running
CONVEYOR_04,2026-04-14 15:56:00+00:00,45.8,0.93,717.0,8.27,running
CONVEYOR_04,2026-04-14 15:57:00+00:00,46.18,0.92,728.0,8.31,running
CONVEYOR_04,2026-04-14 15:58:00+00:00,46.07,0.89,718.0,8.49,running
CONVEYOR_04,2026-04-14 15:59:00+00:00,46.23,0.87,722.0,8.25,running
CONVEYOR_04,2026-04-14 16:00:00+00:00,46.0,0.89,720.0,8.59,running
CONVEYOR_04,2026-04-14 16:01:00+00:00,45.35,0.9,717.0,8.32,running
CONVEYOR_04,2026-04-14 16:02:00+00:00,45.5,0.91,723.0,8.26,running
CONVEYOR_04,2026-04-14 16:03:00+00:00,44.23,0.89,730.0,8.39,running
CONVEYOR_04,2026-04-14 16:04:00+00:00,45.33,0.88,718.0,8.31,running
CONVEYOR_04,2026-04-14 16:05:00+00:00,44.66,0.88,711.0,8.32,running
CONVEYOR_04,2026-04-14 16:06:00+00:00,44.52,0.89,728.0,8.7,running
CONVEYOR_04,2026-04-14 16:07:00+00:00,45.19,0.9,712.0,8.66,running
CONVEYOR_04,2026-04-14 16:08:00+00:00,46.29,0.88,713.0,8.62,running
CONVEYOR_04,2026-04-14 16:09:00+00:00,45.71,0.91,723.0,8.38,running
CONVEYOR_04,2026-04-14 16:10:00+00:00,46.21,0.92,723.0,8.62,running
CONVEYOR_04,2026-04-14 16:11:00+00:00,45.82,0.93,715.0,8.45,running
CONVEYOR_04,2026-04-14 16:12:00+00:00,46.12,0.88,721.0,8.57,running
CONVEYOR_04,2026-04-14 16:13:00+00:00,44.86,0.9,711.0,8.38,running
CONVEYOR_04,2026-04-14 16:14:00+00:00,44.71,0.9,723.0,8.54,running
CONVEYOR_04,2026-04-14 16:15:00+00:00,43.72,0.91,723.0,8.28,running
CONVEYOR_04,2026-04-14 16:16:00+00:00,45.35,0.93,728.0,8.55,running
CONVEYOR_04,2026-04-14 16:17:00+00:00,44.91,0.92,720.0,8.28,running
CONVEYOR_04,2026-04-14 16:18:00+00:00,45.56,0.89,725.0,8.71,running
CONVEYOR_04,2026-04-14 16:19:00+00:00,45.68,0.94,712.0,8.63,running
CONVEYOR_04,2026-04-14 16:20:00+00:00,44.87,0.92,710.0,8.41,running
CONVEYOR_04,2026-04-14 16:21:00+00:00,44.58,0.93,725.0,8.56,running
CONVEYOR_04,2026-04-14 16:22:00+00:00,43.83,0.88,726.0,8.47,running
CONVEYOR_04,2026-04-14 16:23:00+00:00,44.66,0.93,716.0,8.5,running
CONVEYOR_04,2026-04-14 16:24:00+00:00,45.27,0.87,710.0,8.31,running
CONVEYOR_04,2026-04-14 16:25:00+00:00,45.23,0.93,727.0,8.62,running
CONVEYOR_04,2026-04-14 16:26:00+00:00,45.34,0.88,724.0,8.48,running
CONVEYOR_04,2026-04-14 16:27:00+00:00,44.08,0.93,718.0,8.49,running
CONVEYOR_04,2026-04-14 16:28:00+00:00,44.11,0.87,723.0,8.52,running
CONVEYOR_04,2026-04-14 16:29:00+00:00,44.67,0.88,716.0,8.73,running
CONVEYOR_04,2026-04-14 16:30:00+00:00,43.71,0.91,711.0,8.59,running
CONVEYOR_04,2026-04-14 16:31:00+00:00,45.44,0.9,724.0,8.44,running
CONVEYOR_04,2026-04-14 16:32:00+00:00,45.28,0.93,727.0,8.74,running
CONVEYOR_04,2026-04-14 16:33:00+00:00,45.22,0.87,726.0,8.6,running
CONVEYOR_04,2026-04-14 16:34:00+00:00,44.92,0.89,717.0,8.65,running
CONVEYOR_04,2026-04-14 16:35:00+00:00,43.73,0.92,729.0,8.47,running
CONVEYOR_04,2026-04-14 16:36:00+00:00,46.0,0.92,728.0,8.54,running
CONVEYOR_04,2026-04-14 16:37:00+00:00,45.51,0.88,728.0,8.51,running
CONVEYOR_04,2026-04-14 16:38:00+00:00,44.96,0.89,728.0,8.52,running
CONVEYOR_04,2026-04-14 16:39:00+00:00,45.35,0.9,713.0,8.75,running
CONVEYOR_04,2026-04-14 16:40:00+00:00,44.58,0.93,719.0,8.33,running
CONVEYOR_04,2026-04-14 16:41:00+00:00,45.81,0.91,723.0,8.31,running
CONVEYOR_04,2026-04-14 16:42:00+00:00,45.79,0.92,729.0,8.44,running
CONVEYOR_04,2026-04-14 16:43:00+00:00,46.06,0.93,728.0,8.72,running
CONVEYOR_04,2026-04-14 16:44:00+00:00,43.85,0.9,711.0,8.67,running
CONVEYOR_04,2026-04-14 16:45:00+00:00,46.02,0.88,718.0,8.36,running
CONVEYOR_04,2026-04-14 16:46:00+00:00,44.74,0.88,711.0,8.45,running
CONVEYOR_04,2026-04-14 16:47:00+00:00,44.77,0.91,716.0,8.64,running
CONVEYOR_04,2026-04-14 16:48:00+00:00,46.17,0.87,712.0,8.71,running
CONVEYOR_04,2026-04-14 16:49:00+00:00,45.7,0.9,711.0,8.51,running
CONVEYOR_04,2026-04-14 16:50:00+00:00,44.73,0.92,728.0,8.69,running
CONVEYOR_04,2026-04-14 16:51:00+00:00,43.7,0.91,730.0,8.57,running
CONVEYOR_04,2026-04-14 16:52:00+00:00,44.6,0.92,715.0,8.57,running
CONVEYOR_04,2026-04-14 16:53:00+00:00,45.09,0.87,726.0,8.35,running
CONVEYOR_04,2026-04-14 16:54:00+00:00,46.33,0.92,726.0,8.65,running
CONVEYOR_04,2026-04-14 16:55:00+00:00,43.73,0.93,727.0,8.7,running
CONVEYOR_04,2026-04-14 16:56:00+00:00,45.41,0.92,730.0,8.4,running
CONVEYOR_04,2026-04-14 16:57:00+00:00,45.95,0.88,718.0,8.58,running
CONVEYOR_04,2026-04-14 16:58:00+00:00,43.86,0.93,716.0,8.58,running
CONVEYOR_04,2026-04-14 16:59:00+00:00,44.44,0.87,718.0,8.6,running
CONVEYOR_04,2026-04-14 17:00:00+00:00,45.98,0.91,718.0,8.67,running
CONVEYOR_04,2026-04-14 17:01:00+00:00,44.28,0.87,711.0,8.44,running
CONVEYOR_04,2026-04-14 17:02:00+00:00,45.98,0.92,719.0,8.26,running
CONVEYOR_04,2026-04-14 17:03:00+00:00,45.17,0.9,728.0,8.66,running
CONVEYOR_04,2026-04-14 17:04:00+00:00,44.01,0.9,725.0,8.74,running
CONVEYOR_04,2026-04-14 17:05:00+00:00,45.5,0.88,728.0,8.61,running
CONVEYOR_04,2026-04-14 17:06:00+00:00,43.78,0.89,728.0,8.36,running
CONVEYOR_04,2026-04-14 17:07:00+00:00,45.59,0.9,717.0,8.33,running
CONVEYOR_04,2026-04-14 17:08:00+00:00,45.7,0.92,715.0,8.54,running
CONVEYOR_04,2026-04-14 17:09:00+00:00,45.82,0.87,730.0,8.66,running
CONVEYOR_04,2026-04-14 17:10:00+00:00,46.27,0.9,724.0,8.53,running
CONVEYOR_04,2026-04-14 17:11:00+00:00,45.1,0.88,725.0,8.63,running
CONVEYOR_04,2026-04-14 17:12:00+00:00,46.28,0.87,724.0,8.27,running
CONVEYOR_04,2026-04-14 17:13:00+00:00,46.13,0.88,712.0,8.48,running
CONVEYOR_04,2026-04-14 17:14:00+00:00,43.85,0.88,721.0,8.36,running
CONVEYOR_04,2026-04-14 17:15:00+00:00,44.42,0.9,726.0,8.49,running
CONVEYOR_04,2026-04-14 17:16:00+00:00,46.1,0.91,725.0,8.63,running
CONVEYOR_04,2026-04-14 17:17:00+00:00,46.1,0.92,721.0,8.58,running
CONVEYOR_04,2026-04-14 17:18:00+00:00,44.85,0.92,731.0,8.7,running
CONVEYOR_04,2026-04-14 17:19:00+00:00,45.92,0.94,710.0,8.61,running
CONVEYOR_04,2026-04-14 17:20:00+00:00,44.78,0.89,715.0,8.55,running
CONVEYOR_04,2026-04-14 17:21:00+00:00,45.1,0.9,723.0,8.67,running
CONVEYOR_04,2026-04-14 17:22:00+00:00,43.73,0.9,730.0,8.51,running
CONVEYOR_04,2026-04-14 17:23:00+00:00,46.25,0.87,725.0,8.3,running
CONVEYOR_04,2026-04-14 17:24:00+00:00,44.13,0.87,718.0,8.56,running
CONVEYOR_04,2026-04-14 17:25:00+00:00,45.79,0.89,716.0,8.73,running
CONVEYOR_04,2026-04-14 17:26:00+00:00,46.35,0.91,710.0,8.54,running
CONVEYOR_04,2026-04-14 17:27:00+00:00,44.79,0.89,710.0,8.53,running
CONVEYOR_04,2026-04-14 17:28:00+00:00,45.77,0.93,724.0,8.33,running
CONVEYOR_04,2026-04-14 17:29:00+00:00,43.82,0.92,711.0,8.43,running
CONVEYOR_04,2026-04-14 17:30:00+00:00,44.48,0.93,721.0,8.67,running
CONVEYOR_04,2026-04-14 17:31:00+00:00,45.3,0.92,720.0,8.52,running
CONVEYOR_04,2026-04-14 17:32:00+00:00,44.1,0.89,729.0,8.28,running
CONVEYOR_04,2026-04-14 17:33:00+00:00,44.31,0.89,724.0,8.72,running
CONVEYOR_04,2026-04-14 17:34:00+00:00,44.21,0.91,714.0,8.54,running
CONVEYOR_04,2026-04-14 17:35:00+00:00,45.03,0.9,712.0,8.45,running
CONVEYOR_04,2026-04-14 17:36:00+00:00,46.16,0.92,721.0,8.38,running
CONVEYOR_04,2026-04-14 17:37:00+00:00,46.02,0.93,713.0,8.37,running
CONVEYOR_04,2026-04-14 17:38:00+00:00,44.87,0.91,718.0,8.36,running
CONVEYOR_04,2026-04-14 17:39:00+00:00,44.5,0.93,725.0,8.54,running
CONVEYOR_04,2026-04-14 17:40:00+00:00,43.79,0.89,729.0,8.71,running
CONVEYOR_04,2026-04-14 17:41:00+00:00,44.64,0.87,724.0,8.55,running
CONVEYOR_04,2026-04-14 17:42:00+00:00,44.4,0.92,724.0,8.69,running
CONVEYOR_04,2026-04-14 17:43:00+00:00,45.48,0.87,728.0,8.73,running
CONVEYOR_04,2026-04-14 17:44:00+00:00,43.9,0.89,716.0,8.54,running
CONVEYOR_04,2026-04-14 17:45:00+00:00,44.2,0.89,730.0,8.32,running
CONVEYOR_04,2026-04-14 17:46:00+00:00,46.33,0.87,727.0,8.53,running
CONVEYOR_04,2026-04-14 17:47:00+00:00,44.55,0.92,721.0,8.62,running
CONVEYOR_04,2026-04-14 17:48:00+00:00,45.35,0.89,712.0,8.28,running
CONVEYOR_04,2026-04-14 17:49:00+00:00,45.3,0.91,709.0,8.41,running
CONVEYOR_04,2026-04-14 17:50:00+00:00,44.16,0.87,710.0,8.43,running
CONVEYOR_04,2026-04-14 17:51:00+00:00,45.17,0.89,711.0,8.5,running
CONVEYOR_04,2026-04-14 17:52:00+00:00,45.44,0.9,709.0,8.55,running
CONVEYOR_04,2026-04-14 17:53:00+00:00,45.79,0.89,719.0,8.73,running
CONVEYOR_04,2026-04-14 17:54:00+00:00,46.18,0.88,719.0,8.61,running
CONVEYOR_04,2026-04-14 17:55:00+00:00,44.41,0.9,717.0,8.37,running
CONVEYOR_04,2026-04-14 17:56:00+00:00,45.11,0.88,728.0,8.61,running
CONVEYOR_04,2026-04-14 17:57:00+00:00,44.2,0.89,729.0,8.65,running
CONVEYOR_04,2026-04-14 17:58:00+00:00,45.43,0.92,724.0,8.28,running
CONVEYOR_04,2026-04-14 17:59:00+00:00,43.92,0.89,726.0,8.35,running
CONVEYOR_04,2026-04-14 18:00:00+00:00,45.31,0.9,731.0,8.57,running
CONVEYOR_04,2026-04-14 18:01:00+00:00,44.4,0.9,727.0,8.37,running
CONVEYOR_04,2026-04-14 18:02:00+00:00,44.62,0.92,721.0,8.37,running
CONVEYOR_04,2026-04-14 18:03:00+00:00,45.16,0.88,709.0,8.36,running
CONVEYOR_04,2026-04-14 18:04:00+00:00,44.7,0.91,712.0,8.47,running
CONVEYOR_04,2026-04-14 18:05:00+00:00,45.0,0.93,718.0,8.29,running
CONVEYOR_04,2026-04-14 18:06:00+00:00,46.09,0.9,714.0,8.29,running
CONVEYOR_04,2026-04-14 18:07:00+00:00,44.05,0.93,727.0,8.44,running
CONVEYOR_04,2026-04-14 18:08:00+00:00,45.91,0.91,711.0,8.33,running
CONVEYOR_04,2026-04-14 18:09:00+00:00,45.39,0.9,726.0,8.73,running
CONVEYOR_04,2026-04-14 18:10:00+00:00,44.99,0.87,725.0,8.61,running
CONVEYOR_04,2026-04-14 18:11:00+00:00,45.39,0.87,728.0,8.7,running
CONVEYOR_04,2026-04-14 18:12:00+00:00,43.88,0.92,729.0,8.72,running
CONVEYOR_04,2026-04-14 18:13:00+00:00,44.36,0.93,719.0,8.34,running
CONVEYOR_04,2026-04-14 18:14:00+00:00,44.38,0.92,724.0,8.56,running
CONVEYOR_04,2026-04-14 18:15:00+00:00,45.55,0.92,713.0,8.4,running
CONVEYOR_04,2026-04-14 18:16:00+00:00,44.91,0.9,726.0,8.65,running
CONVEYOR_04,2026-04-14 18:17:00+00:00,44.65,0.91,717.0,8.43,running
CONVEYOR_04,2026-04-14 18:18:00+00:00,44.05,0.91,711.0,8.42,running
CONVEYOR_04,2026-04-14 18:19:00+00:00,46.33,0.92,716.0,8.38,running
CONVEYOR_04,2026-04-14 18:20:00+00:00,45.91,0.9,713.0,8.55,running
CONVEYOR_04,2026-04-14 18:21:00+00:00,44.29,0.89,720.0,8.48,running
CONVEYOR_04,2026-04-14 18:22:00+00:00,46.22,0.91,714.0,8.74,running
CONVEYOR_04,2026-04-14 18:23:00+00:00,44.24,0.88,722.0,8.72,running
CONVEYOR_04,2026-04-14 18:24:00+00:00,46.14,0.87,728.0,8.27,running
CONVEYOR_04,2026-04-14 18:25:00+00:00,45.66,0.87,723.0,8.72,running
CONVEYOR_04,2026-04-14 18:26:00+00:00,46.11,0.91,713.0,8.4,running
CONVEYOR_04,2026-04-14 18:27:00+00:00,45.44,0.93,710.0,8.31,running
CONVEYOR_04,2026-04-14 18:28:00+00:00,43.79,0.88,712.0,8.39,running
CONVEYOR_04,2026-04-14 18:29:00+00:00,45.97,0.89,730.0,8.45,running
CONVEYOR_04,2026-04-14 18:30:00+00:00,46.12,0.88,717.0,8.27,running
CONVEYOR_04,2026-04-14 18:31:00+00:00,45.14,0.92,710.0,8.64,running
CONVEYOR_04,2026-04-14 18:32:00+00:00,45.48,0.87,722.0,8.66,running
CONVEYOR_04,2026-04-14 18:33:00+00:00,45.49,0.9,717.0,8.5,running
CONVEYOR_04,2026-04-14 18:34:00+00:00,44.05,0.88,719.0,8.65,running
CONVEYOR_04,2026-04-14 18:35:00+00:00,44.98,0.94,727.0,8.42,running
CONVEYOR_04,2026-04-14 18:36:00+00:00,44.21,0.88,730.0,8.58,running
CONVEYOR_04,2026-04-14 18:37:00+00:00,46.32,0.91,729.0,8.43,running
CONVEYOR_04,2026-04-14 18:38:00+00:00,43.7,0.9,725.0,8.75,running
CONVEYOR_04,2026-04-14 18:39:00+00:00,46.3,0.92,713.0,8.63,running
CONVEYOR_04,2026-04-14 18:40:00+00:00,44.28,0.92,710.0,8.59,running
CONVEYOR_04,2026-04-14 18:41:00+00:00,44.58,0.89,727.0,8.52,running
CONVEYOR_04,2026-04-14 18:42:00+00:00,46.16,0.91,710.0,8.5,running
CONVEYOR_04,2026-04-14 18:43:00+00:00,44.99,0.93,714.0,8.27,running
CONVEYOR_04,2026-04-14 18:44:00+00:00,45.42,0.91,724.0,8.34,running
CONVEYOR_04,2026-04-14 18:45:00+00:00,45.87,0.86,712.0,8.69,running
CONVEYOR_04,2026-04-14 18:46:00+00:00,44.52,0.92,712.0,8.26,running
CONVEYOR_04,2026-04-14 18:47:00+00:00,44.23,0.91,727.0,8.31,running
CONVEYOR_04,2026-04-14 18:48:00+00:00,46.0,0.9,711.0,8.5,running
CONVEYOR_04,2026-04-14 18:49:00+00:00,46.09,0.91,713.0,8.66,running
CONVEYOR_04,2026-04-14 18:50:00+00:00,43.83,0.89,709.0,8.66,running
CONVEYOR_04,2026-04-14 18:51:00+00:00,45.32,0.88,715.0,8.6,running
CONVEYOR_04,2026-04-14 18:52:00+00:00,44.05,0.89,710.0,8.53,running
CONVEYOR_04,2026-04-14 18:53:00+00:00,44.33,0.93,720.0,8.3,running
CONVEYOR_04,2026-04-14 18:54:00+00:00,44.88,0.93,715.0,8.65,running
CONVEYOR_04,2026-04-14 18:55:00+00:00,44.08,0.86,713.0,8.61,running
CONVEYOR_04,2026-04-14 18:56:00+00:00,44.09,0.9,727.0,8.33,running
CONVEYOR_04,2026-04-14 18:57:00+00:00,44.29,0.88,730.0,8.48,running
CONVEYOR_04,2026-04-14 18:58:00+00:00,45.39,0.92,716.0,8.57,running
CONVEYOR_04,2026-04-14 18:59:00+00:00,45.8,0.88,721.0,8.74,running
CONVEYOR_04,2026-04-14 19:00:00+00:00,45.26,0.87,710.0,8.52,running
CONVEYOR_04,2026-04-14 19:01:00+00:00,44.23,0.93,717.0,8.6,running
CONVEYOR_04,2026-04-14 19:02:00+00:00,45.03,0.9,710.0,8.41,running
CONVEYOR_04,2026-04-14 19:03:00+00:00,45.91,0.91,715.0,8.43,running
CONVEYOR_04,2026-04-14 19:04:00+00:00,43.87,0.93,712.0,8.57,running
CONVEYOR_04,2026-04-14 19:05:00+00:00,45.07,0.9,720.0,8.69,running
CONVEYOR_04,2026-04-14 19:06:00+00:00,44.77,0.88,719.0,8.56,running
CONVEYOR_04,2026-04-14 19:07:00+00:00,45.39,0.87,709.0,8.28,running
CONVEYOR_04,2026-04-14 19:08:00+00:00,46.28,0.89,710.0,8.74,running
CONVEYOR_04,2026-04-14 19:09:00+00:00,46.12,0.93,727.0,8.5,running
CONVEYOR_04,2026-04-14 19:10:00+00:00,44.81,0.89,717.0,8.42,running
CONVEYOR_04,2026-04-14 19:11:00+00:00,45.71,0.87,716.0,8.7,running
CONVEYOR_04,2026-04-14 19:12:00+00:00,45.76,0.87,712.0,8.26,running
CONVEYOR_04,2026-04-14 19:13:00+00:00,43.84,0.9,726.0,8.27,running
CONVEYOR_04,2026-04-14 19:14:00+00:00,45.6,0.91,726.0,8.5,running
CONVEYOR_04,2026-04-14 19:15:00+00:00,46.32,0.91,725.0,8.59,running
CONVEYOR_04,2026-04-14 19:16:00+00:00,44.14,0.9,721.0,8.67,running
CONVEYOR_04,2026-04-14 19:17:00+00:00,44.44,0.9,725.0,8.33,running
CONVEYOR_04,2026-04-14 19:18:00+00:00,45.95,0.91,714.0,8.42,running
CONVEYOR_04,2026-04-14 19:19:00+00:00,46.23,0.91,723.0,8.72,running
CONVEYOR_04,2026-04-14 19:20:00+00:00,43.77,0.89,723.0,8.27,running
CONVEYOR_04,2026-04-14 19:21:00+00:00,44.35,0.89,715.0,8.6,running
CONVEYOR_04,2026-04-14 19:22:00+00:00,46.09,0.93,724.0,8.75,running
CONVEYOR_04,2026-04-14 19:23:00+00:00,45.41,0.93,721.0,8.5,running
CONVEYOR_04,2026-04-14 19:24:00+00:00,44.2,0.91,710.0,8.75,running
CONVEYOR_04,2026-04-14 19:25:00+00:00,45.09,0.87,724.0,8.27,running
CONVEYOR_04,2026-04-14 19:26:00+00:00,45.48,0.87,724.0,8.68,running
CONVEYOR_04,2026-04-14 19:27:00+00:00,46.07,0.9,718.0,8.75,running
CONVEYOR_04,2026-04-14 19:28:00+00:00,44.22,0.87,713.0,8.64,running
CONVEYOR_04,2026-04-14 19:29:00+00:00,44.13,0.89,712.0,8.72,running
CONVEYOR_04,2026-04-14 19:30:00+00:00,44.85,0.9,714.0,8.48,running
CONVEYOR_04,2026-04-14 19:31:00+00:00,45.27,0.87,713.0,8.59,running
CONVEYOR_04,2026-04-14 19:32:00+00:00,44.85,0.91,716.0,8.61,running
CONVEYOR_04,2026-04-14 19:33:00+00:00,45.02,0.93,728.0,8.57,running
CONVEYOR_04,2026-04-14 19:34:00+00:00,44.69,0.89,726.0,8.46,running
CONVEYOR_04,2026-04-14 19:35:00+00:00,45.41,0.91,727.0,8.61,running
CONVEYOR_04,2026-04-14 19:36:00+00:00,45.26,0.92,711.0,8.49,running
CONVEYOR_04,2026-04-14 19:37:00+00:00,44.51,0.93,720.0,8.29,running
CONVEYOR_04,2026-04-14 19:38:00+00:00,43.82,0.9,728.0,8.56,running
CONVEYOR_04,2026-04-14 19:39:00+00:00,43.73,0.91,717.0,8.62,running
CONVEYOR_04,2026-04-14 19:40:00+00:00,46.04,0.88,711.0,8.51,running
CONVEYOR_04,2026-04-14 19:41:00+00:00,46.16,0.92,720.0,8.3,running
CONVEYOR_04,2026-04-14 19:42:00+00:00,44.36,0.88,710.0,8.63,running
CONVEYOR_04,2026-04-14 19:43:00+00:00,43.7,0.89,716.0,8.65,running
CONVEYOR_04,2026-04-14 19:44:00+00:00,46.1,0.93,728.0,8.42,running
CONVEYOR_04,2026-04-14 19:45:00+00:00,44.28,0.88,723.0,8.71,running
CONVEYOR_04,2026-04-14 19:46:00+00:00,45.78,0.91,718.0,8.72,running
CONVEYOR_04,2026-04-14 19:47:00+00:00,45.13,0.92,721.0,8.58,running
CONVEYOR_04,2026-04-14 19:48:00+00:00,44.1,0.87,710.0,8.5,running
CONVEYOR_04,2026-04-14 19:49:00+00:00,46.06,0.87,717.0,8.6,running
CONVEYOR_04,2026-04-14 19:50:00+00:00,45.17,0.91,726.0,8.75,running
CONVEYOR_04,2026-04-14 19:51:00+00:00,46.27,0.89,723.0,8.5,running
CONVEYOR_04,2026-04-14 19:52:00+00:00,44.26,0.88,718.0,8.46,running
CONVEYOR_04,2026-04-14 19:53:00+00:00,43.66,0.9,729.0,8.27,running
CONVEYOR_04,2026-04-14 19:54:00+00:00,46.31,0.93,720.0,8.4,running
CONVEYOR_04,2026-04-14 19:55:00+00:00,44.28,0.92,723.0,8.3,running
CONVEYOR_04,2026-04-14 19:56:00+00:00,45.08,0.91,714.0,8.59,running
CONVEYOR_04,2026-04-14 19:57:00+00:00,45.14,0.88,713.0,8.38,running
CONVEYOR_04,2026-04-14 19:58:00+00:00,45.15,0.9,722.0,8.54,running
CONVEYOR_04,2026-04-14 19:59:00+00:00,45.29,0.88,722.0,8.54,running
CONVEYOR_04,2026-04-14 20:00:00+00:00,44.05,0.93,717.0,8.26,running
CONVEYOR_04,2026-04-14 20:01:00+00:00,45.74,0.92,729.0,8.69,running
CONVEYOR_04,2026-04-14 20:02:00+00:00,43.67,0.88,712.0,8.62,running
CONVEYOR_04,2026-04-14 20:03:00+00:00,45.67,0.87,728.0,8.67,running
CONVEYOR_04,2026-04-14 20:04:00+00:00,44.55,0.87,726.0,8.66,running
CONVEYOR_04,2026-04-14 20:05:00+00:00,46.21,0.87,715.0,8.35,running
CONVEYOR_04,2026-04-14 20:06:00+00:00,45.54,0.92,718.0,8.39,running
CONVEYOR_04,2026-04-14 20:07:00+00:00,45.3,0.92,729.0,8.31,running
CONVEYOR_04,2026-04-14 20:08:00+00:00,46.04,0.92,721.0,8.72,running
CONVEYOR_04,2026-04-14 20:09:00+00:00,44.95,0.89,715.0,8.55,running
CONVEYOR_04,2026-04-14 20:10:00+00:00,43.96,0.89,709.0,8.72,running
CONVEYOR_04,2026-04-14 20:11:00+00:00,43.84,0.87,715.0,8.62,running
CONVEYOR_04,2026-04-14 20:12:00+00:00,45.45,0.88,727.0,8.57,running
CONVEYOR_04,2026-04-14 20:13:00+00:00,45.86,0.92,730.0,8.28,running
CONVEYOR_04,2026-04-14 20:14:00+00:00,45.93,0.9,718.0,8.57,running
